author_name,rating,text
Szuchine Lee,4,老師很細心仔細，上課環境也小巧別緻。有更衣和茶水間，離捷運站一分鐘，地理環境非常有優勢！
wang weifan (違反),5,"環境舒適，課程精實
Tanya老師的課很累很充實"
queena kuo,5,"覺得諾瑪是全台北市最美最舒服最溫馨的瑜珈教室❤️ 本館溫馨像家，一館明亮寬敞還有綠色植物好紓壓。
這裡的老師都很親切又專業，在這裡上課，老師就像朋友一樣，同時也保護你的安全，在這裡還可以認識好多很棒的同學，還有櫃台人員都很親切、環境也打掃的很乾淨，是一個每每休假就會想去放鬆運動的好地方！"
黃靖嵐,5,"喜歡這裡的環境
老師的引導方式很棒
大家趕快來👸🏻💙"
Mindy Hung,5,"我通常都是在本館上課。
交通：本館接近台電大樓捷運3號出口，非常便利。
環境：本館教室跟環境小而美，乾淨，舒服。一進來就覺得心情放鬆跟舒適。
服務：老師跟工作人員都非常親切，第一次來試上的時候，也不會感到有壓力。
課程：而且課程很多元，從早上10點就有課程，有大地瑜伽，有療癒瑜伽還有空瑜。可以根據自己的需求做選擇。"
Mimi Lin (米米),5,小班制的瑜珈練習，讓人輕鬆自在，舒服的環境且捷運非常方便，無論是墊上瑜珈或是空中課程，老師都非常專業，非常推薦剛開始想接觸瑜珈的人，而且這裡也有教師培訓課程，超棒！
Kelis Wu,5,很喜歡這邊波希米亞風的環境讓人覺得很放鬆，小班制課程也很容易和老師產生互動，很喜歡😘
Betty Wang,5,課程多樣，每位老師的教學都很有巧思，可以上到很多豐富的課程，本館和一館各有特色，喜歡這裡的氛圍
Isa Sung,5,"一館教室氣氛很好，小巧精緻，交通方便。
櫃檯人員Shane 相當親切，不會太push 買課程，很有服務熱忱很棒。
很多老師都很棒，像是玫儒老師的教法，不會刻意比較學生、push 學生，並會有課後小語，瑪麗老師也很療癒。 追求更高層次的人可以去上一館的課，Celine 十分有挑戰性 XD"
Sharon F,5,"教室乾淨漂亮而且臨近台電大樓站非常方便
上課用的掛布瑜珈墊等等器材都很乾淨，本身是有點潔癖的人使用起來完全沒有問題!
老師和服務人員都很親切,課程有任何問題都能隨時詢問,很喜歡這裡的空中瑜珈基礎課程,老師會一步一步詳細講解完全不用擔心跟不上～"
YunJu Huang,5,"空中瑜珈的Mary老師教導細心，初學者也可以上手,針對不同程度的同學給予不同強度動作；採小班制，老師能關注到每位學生。教室佈置溫馨、乾淨，櫃檯人員服務態度親切，總會在line溫馨提醒上課時間。整體而言，推薦大家來體驗看看！"
霓霓鄭,5,"環境氣氛好，一踏進教室就會感受到心靈平和，不再那麼心浮氣躁
老師教學認真，就算已經下課了也很樂意留下來替同學解答，在上課過程中也會注意每個同學的狀況和程度給予不一樣的練習
服務優質～～工作夥伴都人很好，每個人都面帶微笑，而且很樂意幫忙（上課拍照之類的🤗"
Yufang Hsu,5,空間不會太擁擠也很乾淨，整個環境也很舒服，離捷運很近、師資也很優，老師也親切，很推薦大家來上課，服務台態度也棒，線上回覆率也很快，下班來上一堂課，心情都放鬆了！
Chun-Hui Chuang,5,"環境整潔乾淨
師資總類齊全
訊息回覆快速
可以在這兒好好學習空中瑜珈"
靖怡張,5,小班制，環境很溫馨，老師們都很親切，會幫忙調整動作，也會注意學生的安全，非常推薦。
Han Pei-Lun,5,"師資很棒，Mary老師專業又溫暖。
場所非常乾淨，超推。
上班很累，來這做瑜珈身心靈都放鬆了。"
Zhi Xuan Lim,5,在這裡的環境優美，服務人員也很耐心的回复速度也很快，而且也能学到很多不同老師的動作哦！我個人比較喜歡上空中瑜伽，蠻有挑戰性的課，這裡的老師也都很有經驗，所以有興趣的人可以體驗看看哦！
Dizzy T (Dizzy),5,很喜歡這裡的香氣跟燈光環境，尤其喜歡Mary老師的課程，清楚仔細的帶領動作，舒服富磁性的聲線及語調，讓人可以非常專注及放鬆享受舒展的旅程！
王嬿婷,5,"讓人身心舒服的瑜珈教室，還有熱情有耐心的老師們❤️
感謝celine和luna老師不厭其煩的教導和告訴我們什麼動作該注意或者要怎麼做才更美 超棒的👍"
吳湘蓉,5,環境寬敞明亮，因為是小班制所以每節課氣氛都很溫馨，每個老師都各有所長，又有技術又nice～
Berto Bo,5,"教室環境讓人放鬆
師資教學十分專業
服務詳盡使人放心
大大推薦~"
Eunice Liu,5,"*環境舒適乾淨，氣氛佳，輔具齊全
*行政人員都很親切可愛，回覆快速有問必答
*老師們都相當優質專業有耐心，上完課總是收穫滿滿身心舒暢"
劉米炘,5,空間環境乾淨舒適，師資優良，每次上完課身心靈都放鬆！來諾瑪運動是一件非常美好幸福的事❤️❤️
陳靜瑀Nicole,5,"非常放鬆的地方
又可以達到運動健身效果
超推👍👍👍
重點是專業的老師會對瑜伽有另一種新思維❤️"
陳沛成,5,老師們專業知識豐富，上課教室環境很有歐式風格，服務人員態度親切和善，是學習瑜珈的最佳選擇！！
陳怡妗,5,教室環境好舒壓 老師教課用心很關心同學上課狀態 櫃台服務貼心 真心推薦
陳亞妏,5,老師們真的很用心，會依學生程度跟需求做調整，不用擔心空瑜的懼高或肌肉核心不足的問題。教室環境很美無庸置疑。
徐珮珊,5,空間環境乾淨都很舒適，師資超優，每次上完課身心靈都很放鬆！🥰
Crystal Jhang,5,"離捷運站很近 環境很好 課程很多元
櫃台人員服務態度很好 很有耐心
老師們上課會因應學生狀況給予不同的挑戰和合適的訓練 很有趣
Tanya老師的課很棒很充實！"
Rhona Chang,5,"環境優美 落地窗白天採光佳
老師因材施教
整體服務優 適合各種程度對空瑜 空環有興趣的人來"
Morgan Chen,5,"非常棒👍的瑜珈課程
環境➠舒服😌乾淨
師資陣容堅強，老師都很有耐心及細心，完全不擔心🈶️初學者的尷尬
超級推➠推➠推"
Ashley Chang,5,教室乾淨明亮，Mary老師溫柔細心，小班制教學，老師可以顧到每一個學生，可以更深入的學習，非常棒的瑜伽教室
金金,5,教室環境舒適，服務態度親切，能讓人輕鬆自在！師資專業，上課方式各有不同特色且多元！
Catherine Chen,5,環境寬敞明亮很自在~每一位老師都超優質很細心教導~櫃檯人員也都很親切訊息回覆快速!!推推~
RAY,5,課程很有趣，老師很可愛，上課很快樂❤️櫃檯服務人員也很友善，教室有很大的落地窗，天花板又挑高，做空瑜超棒💪
許筱娸,5,Tanya老師很棒！ 教室空間舒適又乾淨，非常推薦大家一起去上課
Liting Fan,5,很棒的瑜伽教室，環境舒服，老師們都很專業，歡迎大家一起來體驗。
wei-chen Huang,5,環境美師資佳
Liu Stella,5,資深親切的老師、優質的場地，讓我愛上空中瑜伽的地方～
Peggy Pan,5,非常舒適溫馨的空間！交通也方便，老師和團隊都很熱情親切，特別適合想嘗試瑜珈的新手！
Vicky Yeh,5,"每次上完課身心充滿愉快的能量
非常棒的師資
非常棒的環境
交通非常方便"
張嫣凌,5,環境很舒服安靜，教室香香的，老師的引導也很療癒身心☺️
Huachen Lin,5,場地優美、空間大、專業師資、熱心服務！大推
Y L,5,很舒適的空間，在這裏上課可以很放鬆身心靈～
Lee Angel,5,環境佳 師資讚 服務完善 多運動有益身體健康
JoJo Teng,5,課程多樣，老師們都很親切，在這裡上課很開心
胡嘉豪-胡椒-Ambrose,5,"喜歡諾瑪的環境💕
老師和前台人員都很親切喔～"
Kira Teng,5,超推薦Tanya老師，教學認真又細心
陳M,5,地點方便在台電大樓旁邊而已，環境舒服
Gloria Lin,4,老師專業溫柔細心，環境舒服自在，讓人放鬆心情的教室。
周于嫆,5,"環境乾淨清爽又香香的，超級適合女生!!!
舒壓又舒服唷!!!!!"
Chloe Yang,5,"課程超好，收穫好多～
環境也很舒服
推"
Utena Chen,5,"諾瑪的老闆娘Shany美麗親切可愛，教的課又非常有趣；小Vivi跟苡萱Tina老師都可愛俏皮。瑪G老師的課最能讓身體感受到進步、Mary老師耐心認真指導空瑜、布布老師火箭倒立讓自己一步一步練習地板瑜珈穩定、Luna從同學變成超美的老師、Lyna老師的空中環讓人想像她一樣美麗、玫儒老師的空瑜讓人放鬆舒適、Tanya跟Celine老師的空瑜都美的不像話，深深感受到自己還不夠，還有再努力！
還有很多上過課但都出國進修的老師們，謝謝諾瑪提供了這麼好的場合讓我可以往這條路邁進，或許還很久遠，但我有了一個長遠的目標。現在也才上了兩年的課，希望諾瑪一直都在，讓我一直可以好好的練習瑜珈！"
林世賢,5,老師親切細心，場地舒適。
阿光,5,很舒適的小教室，老師同學都超棒！
Melody Lee,5,環境，師資都非常好，非常推薦來這裡運動！
Sandy Chang,5,"讓人平靜舒適的瑜珈空間
是一個很棒的環境"
minerva kosasih,5,教室很漂亮， 老師都很細心教， 服務都很好
牟仁慧（모인혜）,5,喜歡這裡的氣氛，教室乾淨，老師都很親切，一步步引導，小班教學不怕被忽略！！
李詩晨,5,很棒教室 最愛拉筋課
Emily Tseng,5,環境很舒服，Mary老師很專業！
katrina,5,環境和師資都很棒！
Kana,5,老師專業 環境舒適
嘎嘎烏拉拉,5,專業、舒適、安全的瑜珈空間。
カクテル,5,很不錯的瑜珈教室
Jessica Wijaya,5,老師很好， 服務很好 環境很好
Ling Chen,5,請問有在上空中瑜珈嗎？
CTL,5,很喜歡這裡
Eva Fajardo,5,"(由 Google 提供翻譯) 感謝Mary老師☺️我一生中想嘗試一次空中瑜伽，然後去那裡上了一個實驗課。老師對我們非常有耐心和溫柔，花了她的時間向我們解釋一切，因為我們還是新手。我有一個很棒的經驗！

(原始評論)
感謝Mary老師☺️ I wanted to try aerial yoga once in my life and went there for a trial class. The teacher was very patient and gentle …"
陳家楨,5,"(由 Google 提供翻譯) 空中瑜珈

(原始評論)
空中瑜珈"
Stephanie Lin,5,"(由 Google 提供翻譯) 棒棒

(原始評論)
棒棒"
Shany Hong,5,
張雅雯,5,
奧福書店,5,
顧忠琪,5,
Lan Blue,5,
Sophia Hsieh,5,
Brenna Bradbury,5,
Vivi Shi,5,
王珮儀,4,
林莞,5,
劉伊珊（Yolanda）,5,
Alyssa,5,
Karen chang,5,
