author_name,rating,text
Laurenz,4,"(由 Google 提供翻譯) 我不是學生，但經常使用他們的小型游泳池和外面的賽道區域。為學生游泳的費用為80美元，其他人為110美元。 6歲以後一直在那裡，我認為在此之前它是留給學校的。晚上10點關閉

(原始評論)
I am not a student but frequently use their puplic swimming pool and the outisde track area. Swimming for students is 80nt$ and …"
John Lin (John Lin Pro),5,"(由 Google 提供翻譯) 著名

(原始評論)
Famous"
Chen Ji Ching陳季晴,4,"(由 Google 提供翻譯) 母校

(原始評論)
母校"
張羿士,5,"(由 Google 提供翻譯) 好大學

(原始評論)
Great School"
Jamie Mather,3,"(由 Google 提供翻譯) 你是yyty

(原始評論)
You yyty"
WeiHung Lee,5,"(由 Google 提供翻譯) 在這裡畢業（歡呼）

(原始評論)
graduate here (cheers)"
CC L,5,
嗨嗨嗨,1,
Eric Chang,4,
楊坤坪,4,
ju c,5,
盛智杰,5,
胡哲思,5,
Stitch Miky,5,
David Chou (有感筆電),5,
只聽音樂,1,
黃俊彥,4,
袁偉哥,5,
廖承增,5,
Herschel Wang,3,
li kalaola,5,
Isaac Chu,5,
谷翼杰,5,
施宜婕,5,
李維翰,1,
Lin wei,5,
Zona Lin,5,
TT T,1,
黃珮婕,5,
Yucheng Liang,5,
Tim Dai,4,
Tj Huang,4,
朱宜家,4,
zavier zavier su,5,
鄭百鈞,5,
均宏,5,
林明漳,4,
Michael L.,4,
KG Lin,5,
Tony Lee,5,
軒,1,
Lark Huang,4,
蔡有昌（昌哥）,5,
MP22 0,2,
Apple Li,1,
Jocies Almare (Jocies Almare),5,
CHIA HO,5,
battlecat,5,
吳沛林,5,
honda jone,3,
Sean 1006,5,
李奕論,5,
Lulala Hsu,5,
洪榕璟,5,
bea Summer,1,
張鈜崴Jacky,1,
又維劉,5,
江美美,5,
永康VIP小六考私中國中補習班國小補習班私中補習班美國學校雙語班原文數學補習班23927654,5,
小粉,1,
Brian Lee,1,
ken tan,5,
劉育瑄,5,
Jia-jia Chen,5,
鄧安迪,5,
Charles Chang,5,
