author_name,rating,text
丁家楨,3,
周明杰,4,
Chung-Han Chiang,5,
yolandi,5,
游雨蓁,4,
黃檥淇（Andrea Huang）,5,
Alan Lee,3,
tiffany,4,
玉宣黃,3,
Shun-Lien Sung,5,
Riley,5,
Allen Ning (阿寧),5,
張良,4,
3-06黃楚涵-30,5,
李濟安,5,
劉維人,4,
Joan GL,4,
王俞涵,5,
Joanna Jiang,5,
陳孜穎,5,
Sonya Lee,5,
Shinnie Eee,4,
WeiChia Chang,5,
流陽,5,
Megan Lin,5,
Shih Chang Kao,5,
Hui-Ying Hung,5,
shanlu yu,4,
Tiffany Shen,5,
謝念平,5,
林于婷,5,
品儒陳,5,
黃真芳,3,
翁振皓,5,
Yunghan Yang,5,
陳亭聿,5,
shiang lee,5,
Ming De Yuen,5,
林廷儒,5,
Phoebe Han,4,
Frédérique,5,
PEI CHUN,5,
白熊,5,
Will J,5,
Larry Chen,4,
李桃子,5,
Hsu Han Yun,5,
金詩晨,5,
陳志賢,3,
Zih Ya Zeng,5,
蔡大力,4,
Shih-Ting Kao,5,
恩哲絢,5,
黃俊岳,4,
Dai Chip,5,
